Customer_ID,Latitude,Longitude,City,Order_Weight,Order_Volume,Time_Window_Start,Time_Window_End,Service_Time,Priority_Level,Delivery_Type,Return_Flag
C008181,20.965499,105.909653,Hanoi,19.26,0.098,17:00,21:00,5,1,Office,False
C008183,21.032397,105.738996,Hanoi,5.84,0.12,15:00,21:00,15,1,Home,True
C008190,20.984586,105.914719,Hanoi,16.6,0.196,09:00,12:00,10,1,Home,False
C008193,21.026993,105.934132,Hanoi,18.75,0.206,08:00,12:00,12,2,Home,False
C008194,21.114173,105.799302,Hanoi,16.59,0.157,15:00,21:00,10,1,Home,False
C008195,21.048828,105.757633,Hanoi,2.54,0.204,09:00,18:00,7,2,Home,False
C008196,21.125035,105.85682,Hanoi,10.85,0.236,13:00,16:00,10,2,Office,False
C008199,21.074105,105.784906,Hanoi,17.36,0.014,10:00,16:00,15,2,Home,False
C008202,20.994769,105.824845,Hanoi,23.9,0.056,17:00,20:00,15,2,Home,True
C008203,21.058343,105.847096,Hanoi,22.26,0.088,17:00,21:00,7,3,Home,False
C008205,20.964625,105.905352,Hanoi,16.48,0.065,17:00,20:00,14,2,Home,False
C008207,21.044013,105.804176,Hanoi,17.0,0.046,15:00,18:00,6,2,Home,False
C008209,21.025721,105.894384,Hanoi,13.08,0.162,09:00,16:00,5,2,Locker,False
C008212,20.949931,105.877744,Hanoi,13.62,0.183,15:00,18:00,5,3,Home,False
C008217,21.091398,105.738615,Hanoi,24.2,0.239,10:00,18:00,7,2,Home,True
C008218,21.090117,105.89568,Hanoi,5.57,0.215,13:00,20:00,15,2,Office,False
C008219,21.125276,105.816018,Hanoi,23.63,0.117,09:00,16:00,15,2,Home,False
C008220,21.036216,105.877313,Hanoi,20.76,0.247,09:00,18:00,11,2,Locker,False
C008221,20.995994,105.931732,Hanoi,3.19,0.029,15:00,20:00,13,3,Home,False
C008222,21.045599,105.882755,Hanoi,9.38,0.153,13:00,18:00,6,3,Home,False
C008223,20.942024,105.810248,Hanoi,3.83,0.159,13:00,20:00,5,2,Home,True
C008224,20.999809,105.820484,Hanoi,12.65,0.143,17:00,20:00,10,2,Locker,False
C008225,21.136492,105.835329,Hanoi,17.36,0.1,13:00,18:00,9,1,Locker,False
C008226,21.025933,105.883947,Hanoi,3.83,0.192,17:00,21:00,6,2,Home,False
C008231,21.128486,105.871251,Hanoi,20.68,0.015,17:00,20:00,9,2,Home,False
C008232,20.927457,105.740471,Hanoi,3.2,0.171,09:00,18:00,12,2,Home,False
C008239,20.983571,105.951177,Hanoi,22.35,0.112,15:00,18:00,13,2,Home,False
C008240,21.084409,105.738171,Hanoi,11.84,0.165,13:00,18:00,9,2,Home,False
C008243,21.06483,105.764034,Hanoi,21.96,0.185,08:00,11:00,7,2,Home,False
C008244,20.936822,105.895993,Hanoi,3.79,0.21,09:00,12:00,5,2,Home,True
C008245,20.994295,105.922848,Hanoi,1.13,0.193,15:00,18:00,7,1,Office,False
C008246,20.918407,105.743763,Hanoi,3.37,0.115,10:00,16:00,3,2,Locker,False
C008253,20.964194,105.967216,Hanoi,0.92,0.074,10:00,18:00,10,1,Home,False
C008255,20.946506,105.942296,Hanoi,19.58,0.074,15:00,21:00,7,2,Locker,False
C008261,21.044749,105.775812,Hanoi,19.26,0.088,15:00,18:00,3,2,Home,False
C008262,20.984335,105.83154,Hanoi,14.29,0.108,15:00,21:00,10,3,Home,False
C008268,21.028321,105.77008,Hanoi,19.02,0.234,08:00,16:00,12,2,Home,True
C008269,21.052752,105.926556,Hanoi,18.03,0.158,08:00,11:00,11,2,Home,False
C008270,21.120182,105.859694,Hanoi,1.25,0.209,15:00,18:00,12,2,Home,False
C008271,21.137808,105.767886,Hanoi,12.7,0.118,09:00,18:00,10,1,Home,False
C008272,21.01898,105.875961,Hanoi,15.81,0.027,10:00,16:00,10,1,Home,False
C008280,21.018461,105.861948,Hanoi,11.66,0.134,13:00,16:00,13,2,Home,False
C008282,21.14506,105.831428,Hanoi,5.24,0.133,09:00,12:00,9,1,Home,False
C008283,20.936376,105.868669,Hanoi,22.24,0.066,09:00,18:00,8,3,Home,False
C008287,20.963109,105.870043,Hanoi,13.77,0.098,10:00,18:00,12,2,Home,False
C008290,20.925254,105.765968,Hanoi,15.74,0.108,17:00,21:00,6,2,Home,False
C008291,21.129208,105.776388,Hanoi,3.35,0.018,15:00,21:00,15,2,Home,False
C008293,21.016145,105.773273,Hanoi,17.57,0.172,15:00,18:00,10,3,Home,False
C008294,20.933099,105.739774,Hanoi,7.46,0.121,08:00,12:00,14,2,Home,False
C008295,21.125435,105.867189,Hanoi,19.33,0.222,10:00,18:00,4,2,Locker,False
C008296,20.937134,105.917737,Hanoi,3.72,0.187,13:00,20:00,8,3,Home,False
C008299,21.139525,105.745309,Hanoi,17.68,0.038,17:00,20:00,5,2,Home,False
C008303,21.113908,105.894525,Hanoi,8.84,0.06,10:00,18:00,5,1,Home,False
C008307,21.074857,105.833557,Hanoi,8.13,0.121,13:00,16:00,13,1,Home,False
C008311,21.123627,105.74586,Hanoi,13.48,0.121,08:00,12:00,6,2,Home,False
C008313,20.994563,105.878345,Hanoi,7.36,0.212,10:00,18:00,14,3,Locker,False
C008314,21.09109,105.78827,Hanoi,22.74,0.101,17:00,20:00,10,1,Office,False
C008330,20.991205,105.818887,Hanoi,13.92,0.124,10:00,18:00,10,3,Home,False
C008332,21.147453,105.800907,Hanoi,18.97,0.197,17:00,20:00,10,2,Home,False
C008334,21.140646,105.764747,Hanoi,23.82,0.21,13:00,20:00,11,3,Home,False
C008338,20.925365,105.79756,Hanoi,12.58,0.073,08:00,16:00,5,2,Home,False
C008342,20.910638,105.812547,Hanoi,0.58,0.085,17:00,20:00,14,2,Home,False
C008343,21.132394,105.939854,Hanoi,18.57,0.077,10:00,18:00,13,3,Home,False
C008344,21.054219,105.909766,Hanoi,24.47,0.022,09:00,12:00,15,1,Home,False
C008352,20.995055,105.818014,Hanoi,14.35,0.096,10:00,16:00,10,2,Home,False
C008355,21.13249,105.872734,Hanoi,17.22,0.008,09:00,16:00,9,2,Office,False
C008359,20.921379,105.799607,Hanoi,20.35,0.235,08:00,12:00,12,2,Home,False
C008361,21.137897,105.750166,Hanoi,14.85,0.122,13:00,20:00,13,2,Home,False
C008367,21.072968,105.882627,Hanoi,14.07,0.075,15:00,20:00,4,1,Home,False
C008369,21.013555,105.963676,Hanoi,17.24,0.159,17:00,20:00,6,3,Home,False
C008375,21.055235,105.973477,Hanoi,16.75,0.13,13:00,18:00,5,1,Home,False
C008376,21.147379,105.827419,Hanoi,7.27,0.066,10:00,18:00,15,3,Home,False
C008378,20.960819,105.775947,Hanoi,11.9,0.142,09:00,16:00,12,2,Home,False
C008384,20.949761,105.921206,Hanoi,7.58,0.061,10:00,18:00,14,2,Home,False
C008385,21.074682,105.936284,Hanoi,5.36,0.092,17:00,21:00,13,3,Locker,False
C008386,21.011892,105.879099,Hanoi,22.48,0.15,08:00,11:00,5,3,Home,False
C008397,20.927462,105.821854,Hanoi,20.29,0.244,17:00,20:00,10,2,Home,False
C008404,21.134623,105.786134,Hanoi,1.19,0.014,15:00,21:00,4,2,Locker,False
C008405,21.041107,105.938494,Hanoi,11.79,0.024,13:00,20:00,9,2,Locker,False
C008408,21.020665,105.756419,Hanoi,21.5,0.241,15:00,21:00,11,2,Home,False
C008411,21.022968,105.955886,Hanoi,14.41,0.166,09:00,16:00,14,3,Home,False
C008414,21.047896,105.89944,Hanoi,24.31,0.019,17:00,21:00,4,3,Office,False
C008415,20.933721,105.855958,Hanoi,22.58,0.238,13:00,16:00,12,2,Home,False
C008416,21.097251,105.843452,Hanoi,7.31,0.112,17:00,20:00,8,2,Home,False
C008420,20.989921,105.883361,Hanoi,15.25,0.115,09:00,16:00,3,2,Home,False
C008422,21.133051,105.869565,Hanoi,13.19,0.077,10:00,16:00,12,2,Home,False
C008423,20.985797,105.960893,Hanoi,0.56,0.097,10:00,16:00,12,2,Home,False
C008426,21.028108,105.778793,Hanoi,13.07,0.13,10:00,16:00,11,1,Home,False
C008428,20.976887,105.940107,Hanoi,8.91,0.091,10:00,16:00,8,1,Home,False
C008430,21.104869,105.807978,Hanoi,4.75,0.04,13:00,16:00,10,2,Office,False
C008431,20.969122,105.836169,Hanoi,21.34,0.058,17:00,21:00,9,2,Locker,False
C008432,20.951006,105.829579,Hanoi,14.69,0.076,15:00,21:00,7,2,Locker,False
C008433,20.908331,105.838297,Hanoi,5.93,0.008,15:00,20:00,11,2,Home,False
C008434,21.059733,105.735542,Hanoi,9.9,0.043,13:00,16:00,15,2,Locker,False
C008438,21.022432,105.820627,Hanoi,22.78,0.125,10:00,18:00,10,2,Home,False
C008440,21.044565,105.77053,Hanoi,8.38,0.225,17:00,20:00,6,2,Office,True
C008444,21.04032,105.823686,Hanoi,22.78,0.019,17:00,20:00,9,2,Locker,False
C008448,21.033521,105.750994,Hanoi,21.69,0.079,15:00,20:00,11,2,Office,False
C008449,21.049403,105.823915,Hanoi,23.78,0.145,10:00,16:00,12,3,Home,False
C008450,21.012646,105.906775,Hanoi,22.51,0.104,08:00,16:00,7,2,Home,False
C008451,21.063972,105.88689,Hanoi,1.34,0.249,10:00,18:00,11,2,Home,True
C008452,21.055246,105.751606,Hanoi,4.24,0.182,13:00,16:00,10,2,Home,False
C008456,21.084487,105.900085,Hanoi,11.3,0.239,15:00,18:00,5,3,Home,False
C008462,20.95565,105.830319,Hanoi,17.31,0.21,15:00,18:00,8,1,Home,False
C008463,21.13031,105.871388,Hanoi,1.69,0.15,08:00,11:00,14,2,Home,True
C008465,21.103176,105.785481,Hanoi,17.42,0.084,15:00,20:00,13,2,Home,False
C008466,21.124177,105.75636,Hanoi,17.71,0.183,10:00,16:00,6,3,Home,False
C008470,21.003761,105.924214,Hanoi,14.82,0.113,09:00,18:00,9,3,Home,False
C008471,20.930781,105.794958,Hanoi,3.53,0.023,10:00,18:00,9,3,Home,False
C008473,21.143504,105.85095,Hanoi,23.17,0.049,08:00,12:00,10,1,Home,False
C008475,21.060471,105.784939,Hanoi,18.17,0.046,09:00,16:00,4,3,Home,False
C008476,21.112153,105.936017,Hanoi,21.49,0.05,17:00,20:00,8,2,Home,False
C008479,21.114473,105.837083,Hanoi,17.18,0.177,10:00,18:00,10,2,Home,False
C008480,21.082798,105.756685,Hanoi,13.18,0.063,15:00,21:00,13,1,Locker,False
C008483,21.004961,105.856357,Hanoi,0.59,0.141,13:00,20:00,9,2,Locker,False
C008484,21.126146,105.775592,Hanoi,18.06,0.127,10:00,16:00,10,2,Home,True
C008486,21.044874,105.835472,Hanoi,24.8,0.048,10:00,16:00,5,1,Locker,False
C008488,21.074355,105.828704,Hanoi,6.51,0.106,08:00,11:00,12,1,Locker,False
C008491,21.062543,105.879933,Hanoi,20.37,0.111,09:00,18:00,7,3,Home,False
C008492,20.940256,105.810104,Hanoi,24.99,0.162,08:00,11:00,5,2,Home,False
C008493,21.043972,105.842005,Hanoi,11.11,0.202,08:00,11:00,12,3,Home,False
C008495,21.112433,105.749838,Hanoi,22.15,0.054,10:00,16:00,14,3,Home,False
C008496,21.032132,105.971184,Hanoi,20.48,0.229,17:00,21:00,11,2,Home,False
C008499,20.989151,105.875261,Hanoi,18.17,0.138,10:00,18:00,10,2,Locker,False
C008508,21.023299,105.774905,Hanoi,24.33,0.224,17:00,20:00,7,2,Office,False
C008509,20.913744,105.850451,Hanoi,20.07,0.217,09:00,16:00,10,2,Home,False
C008518,21.071416,105.953976,Hanoi,0.88,0.092,13:00,16:00,6,3,Home,False
C008526,21.047892,105.743589,Hanoi,12.58,0.094,08:00,16:00,8,1,Home,False
C008531,21.004947,105.769882,Hanoi,18.34,0.117,13:00,20:00,8,2,Home,False
C008539,21.057652,105.784627,Hanoi,18.07,0.164,08:00,11:00,13,2,Home,False
C008541,21.052572,105.75827,Hanoi,9.17,0.09,13:00,16:00,8,2,Home,False
C008544,21.098741,105.882881,Hanoi,0.99,0.22,15:00,21:00,11,3,Home,False
C008545,21.005108,105.832069,Hanoi,10.81,0.137,17:00,21:00,6,3,Locker,False
C008546,20.990131,105.894759,Hanoi,23.29,0.06,09:00,12:00,10,2,Home,True
C008550,21.111601,105.765094,Hanoi,5.92,0.116,10:00,18:00,8,3,Home,False
C008553,21.011564,105.831818,Hanoi,14.31,0.132,09:00,16:00,7,1,Home,True
C008555,20.981545,105.842777,Hanoi,2.97,0.067,09:00,12:00,14,2,Home,False
C008560,21.009515,105.828534,Hanoi,19.89,0.235,17:00,21:00,7,1,Home,False
C008561,21.139938,105.833796,Hanoi,4.4,0.02,15:00,20:00,10,2,Home,False
C008568,20.997864,105.765279,Hanoi,5.48,0.23,13:00,16:00,10,3,Home,False
C008572,21.097798,105.798803,Hanoi,5.05,0.094,17:00,21:00,6,1,Home,True
C008573,21.136761,105.853716,Hanoi,9.73,0.216,08:00,11:00,12,2,Home,False
C008590,21.004831,105.835467,Hanoi,5.46,0.014,17:00,20:00,7,2,Locker,False
C008592,20.991527,105.849793,Hanoi,8.55,0.08,13:00,16:00,3,3,Home,False
C008595,20.980547,105.815746,Hanoi,5.29,0.223,17:00,20:00,8,2,Home,False
C008596,20.940973,105.947894,Hanoi,24.18,0.157,10:00,16:00,12,1,Locker,False
C008604,21.099041,105.927232,Hanoi,21.2,0.152,08:00,11:00,7,2,Home,False
C008605,21.10721,105.812792,Hanoi,15.36,0.185,15:00,21:00,11,2,Home,False
C008610,20.948772,105.805282,Hanoi,11.86,0.207,13:00,20:00,10,2,Home,False
C008614,21.015152,105.947128,Hanoi,17.96,0.039,09:00,18:00,5,2,Office,False
C008618,20.970735,105.771752,Hanoi,15.11,0.16,09:00,18:00,9,1,Home,False
C008620,21.014314,105.903361,Hanoi,6.86,0.079,08:00,12:00,12,1,Locker,False
C008622,20.93597,105.768654,Hanoi,19.59,0.245,10:00,16:00,7,2,Home,False
C008625,21.14509,105.875313,Hanoi,18.11,0.212,15:00,20:00,10,3,Home,False
C008629,20.909978,105.970785,Hanoi,10.19,0.015,13:00,16:00,11,1,Home,False
C008631,20.980956,105.903158,Hanoi,7.06,0.011,13:00,20:00,13,2,Home,False
C008633,21.096736,105.920906,Hanoi,12.54,0.249,09:00,18:00,11,2,Home,False
C008639,20.993645,105.735875,Hanoi,0.47,0.069,13:00,16:00,3,2,Home,False
C008640,20.941123,105.903706,Hanoi,20.49,0.214,10:00,18:00,11,2,Home,False
C008644,21.065244,105.894247,Hanoi,6.18,0.014,09:00,18:00,7,2,Home,False
C008645,21.005622,105.839606,Hanoi,12.8,0.009,08:00,16:00,4,1,Home,False
C008648,21.079791,105.943856,Hanoi,16.15,0.223,09:00,18:00,7,2,Home,False
C008650,21.11632,105.864817,Hanoi,2.44,0.18,15:00,18:00,9,2,Home,False
C008651,21.053919,105.869127,Hanoi,7.13,0.224,15:00,20:00,9,2,Home,False
C008654,21.100763,105.95707,Hanoi,10.04,0.233,08:00,12:00,7,2,Home,True
C008657,20.912201,105.890888,Hanoi,12.37,0.241,10:00,16:00,3,2,Home,False
C008660,21.054067,105.879321,Hanoi,7.47,0.235,17:00,21:00,3,2,Locker,False
C008664,20.926787,105.811361,Hanoi,17.62,0.148,17:00,20:00,12,3,Home,False
C008665,20.98523,105.834699,Hanoi,11.95,0.144,13:00,20:00,5,2,Home,False
C008666,20.94347,105.766977,Hanoi,8.51,0.087,09:00,12:00,9,2,Locker,False
C008667,21.100852,105.764548,Hanoi,2.34,0.071,08:00,12:00,8,2,Home,False
C008673,21.132225,105.810787,Hanoi,0.63,0.008,10:00,18:00,14,3,Office,True
C008674,21.120951,105.932411,Hanoi,18.97,0.198,17:00,21:00,9,3,Home,False
C008676,20.94522,105.919261,Hanoi,3.5,0.1,09:00,16:00,12,2,Locker,True
C008680,21.001201,105.763575,Hanoi,22.9,0.081,09:00,12:00,13,1,Home,False
C008681,21.025634,105.894546,Hanoi,20.65,0.239,13:00,20:00,13,1,Home,False
C008684,21.063681,105.86639,Hanoi,21.9,0.043,09:00,12:00,14,2,Locker,False
C008687,20.996092,105.782615,Hanoi,6.35,0.188,10:00,16:00,14,3,Home,False
C008688,20.989475,105.896373,Hanoi,7.92,0.152,08:00,12:00,6,2,Locker,False
C008689,20.966069,105.874338,Hanoi,4.06,0.063,10:00,18:00,8,2,Home,False
C008694,21.006265,105.903337,Hanoi,2.67,0.041,08:00,16:00,8,2,Home,False
C008695,20.954008,105.752389,Hanoi,6.33,0.097,15:00,20:00,3,3,Home,False
C008700,21.051103,105.870822,Hanoi,10.72,0.143,17:00,21:00,15,2,Home,False
C008715,20.981881,105.872488,Hanoi,5.1,0.101,15:00,21:00,8,2,Home,False
C008716,20.998719,105.867983,Hanoi,15.31,0.164,15:00,18:00,15,2,Home,False
C008717,21.031117,105.742961,Hanoi,12.78,0.19,09:00,18:00,9,3,Home,False
C008719,21.068983,105.900657,Hanoi,16.56,0.078,15:00,21:00,5,1,Locker,False
C008727,21.127315,105.872285,Hanoi,4.35,0.057,09:00,16:00,14,2,Home,False
C008728,20.950754,105.779708,Hanoi,17.35,0.023,08:00,11:00,8,2,Home,False
C008730,21.009637,105.816281,Hanoi,11.09,0.158,08:00,12:00,3,2,Home,False
C008732,21.098267,105.925318,Hanoi,22.75,0.249,17:00,20:00,7,1,Home,False
C008735,21.133911,105.965572,Hanoi,5.22,0.014,15:00,20:00,10,1,Home,False
C008736,21.039857,105.877863,Hanoi,3.26,0.132,09:00,12:00,15,1,Office,False
C008737,20.986485,105.828132,Hanoi,17.25,0.13,10:00,18:00,8,2,Home,False
C008740,21.03575,105.824751,Hanoi,8.61,0.168,13:00,16:00,15,3,Home,False
C008741,20.975048,105.799634,Hanoi,22.89,0.073,15:00,20:00,8,3,Home,False
C008749,21.00132,105.823796,Hanoi,24.99,0.235,09:00,16:00,15,3,Home,False
C008751,21.101978,105.797738,Hanoi,16.93,0.072,17:00,20:00,15,1,Home,False
C008752,21.017588,105.929362,Hanoi,5.24,0.11,15:00,18:00,14,3,Home,False
C008753,20.970831,105.934717,Hanoi,3.78,0.102,10:00,16:00,4,2,Home,True
C008754,20.973105,105.893398,Hanoi,9.2,0.195,10:00,16:00,13,2,Home,False
C008755,21.073921,105.926553,Hanoi,17.86,0.226,13:00,18:00,14,2,Home,False
C008756,21.086285,105.914067,Hanoi,20.4,0.235,09:00,12:00,4,2,Home,False
C008757,21.120872,105.796372,Hanoi,11.46,0.153,15:00,18:00,6,2,Home,True
C008758,20.924569,105.973521,Hanoi,16.96,0.185,17:00,20:00,12,2,Locker,False
C008763,21.127688,105.91526,Hanoi,19.28,0.115,13:00,16:00,6,1,Home,False
C008766,21.062862,105.847108,Hanoi,13.57,0.117,09:00,12:00,5,2,Home,False
C008768,21.145427,105.899605,Hanoi,12.28,0.244,09:00,16:00,12,3,Home,False
C008770,20.941304,105.750508,Hanoi,2.1,0.175,15:00,20:00,5,2,Home,False
C008773,20.924321,105.762262,Hanoi,13.27,0.099,08:00,11:00,3,2,Locker,False
C008782,21.121703,105.744666,Hanoi,5.86,0.25,09:00,16:00,9,3,Home,False
C008792,20.927872,105.910425,Hanoi,21.27,0.185,15:00,18:00,12,2,Home,False
C008793,21.093731,105.882962,Hanoi,3.02,0.088,08:00,12:00,15,2,Home,False
C008794,21.011853,105.967697,Hanoi,10.64,0.207,13:00,18:00,5,2,Home,False
C008795,20.999188,105.971968,Hanoi,7.93,0.222,17:00,21:00,13,2,Home,False
C008798,21.109421,105.895354,Hanoi,24.64,0.19,08:00,16:00,13,2,Home,False
C008800,20.971754,105.860758,Hanoi,24.64,0.131,10:00,18:00,4,3,Home,False
C008801,20.959986,105.870507,Hanoi,8.39,0.031,08:00,16:00,3,1,Home,False
C008802,20.946162,105.966161,Hanoi,1.63,0.205,08:00,11:00,5,2,Home,True
C008807,20.984183,105.768833,Hanoi,16.81,0.085,17:00,21:00,6,2,Home,False
C008808,21.001109,105.922428,Hanoi,4.93,0.043,09:00,12:00,4,3,Home,False
C008814,21.053352,105.835403,Hanoi,2.04,0.023,13:00,18:00,5,2,Home,False
C008823,21.002258,105.942005,Hanoi,8.46,0.186,13:00,20:00,7,1,Home,False
C008827,21.06578,105.76615,Hanoi,24.17,0.178,17:00,21:00,8,2,Home,False
C008828,21.126941,105.912136,Hanoi,0.84,0.233,15:00,21:00,3,2,Home,False
C008832,20.963532,105.937251,Hanoi,7.17,0.093,15:00,21:00,11,1,Home,False
C008833,20.954681,105.840844,Hanoi,9.95,0.168,17:00,20:00,3,2,Locker,False
C008837,20.928501,105.770313,Hanoi,7.04,0.24,10:00,16:00,5,2,Home,False
C008838,21.058028,105.854952,Hanoi,22.37,0.223,15:00,21:00,11,3,Home,False
C008844,21.110873,105.843725,Hanoi,23.59,0.026,13:00,16:00,7,2,Locker,False
C008846,21.137783,105.853419,Hanoi,3.42,0.035,17:00,20:00,13,2,Home,False
C008848,20.955088,105.787021,Hanoi,8.63,0.087,13:00,20:00,8,2,Home,False
C008851,20.977962,105.799303,Hanoi,22.93,0.035,17:00,21:00,4,2,Locker,False
C008853,21.021663,105.829677,Hanoi,8.02,0.206,10:00,16:00,5,2,Locker,False
C008854,21.089029,105.904264,Hanoi,23.99,0.164,17:00,20:00,14,2,Locker,False
C008856,20.943744,105.84719,Hanoi,15.62,0.228,09:00,18:00,4,1,Home,False
C008857,21.125552,105.781822,Hanoi,3.13,0.126,17:00,20:00,3,2,Home,False
C008858,21.108789,105.942779,Hanoi,14.12,0.131,09:00,18:00,12,2,Home,False
C008861,21.031681,105.92274,Hanoi,19.35,0.008,15:00,18:00,13,2,Home,False
C008862,21.103558,105.752606,Hanoi,5.25,0.184,15:00,20:00,11,2,Home,False
C008864,20.940922,105.778843,Hanoi,8.57,0.25,09:00,12:00,14,2,Home,False
C008865,21.134215,105.902157,Hanoi,18.93,0.036,09:00,12:00,8,3,Home,False
C008868,20.915847,105.741402,Hanoi,20.76,0.134,17:00,20:00,8,2,Home,False
C008873,21.115223,105.923893,Hanoi,23.63,0.16,08:00,11:00,15,1,Locker,False
C008876,20.98246,105.880335,Hanoi,21.06,0.096,08:00,11:00,15,1,Home,False
C008879,20.946758,105.776831,Hanoi,16.04,0.06,09:00,12:00,9,2,Home,False
C008882,21.034893,105.934062,Hanoi,2.54,0.045,08:00,11:00,4,3,Home,False
C008885,20.942732,105.768813,Hanoi,19.14,0.02,15:00,20:00,11,3,Locker,False
C008887,21.115985,105.934853,Hanoi,7.38,0.046,13:00,16:00,6,2,Office,False
C008888,21.077693,105.924489,Hanoi,7.04,0.207,08:00,11:00,4,1,Locker,True
C008891,21.129235,105.784243,Hanoi,23.47,0.154,15:00,21:00,14,2,Home,False
C008893,21.087031,105.916854,Hanoi,13.62,0.131,15:00,20:00,14,1,Home,False
C008896,20.916364,105.870015,Hanoi,15.91,0.095,08:00,16:00,13,2,Home,False
C008897,21.070679,105.797966,Hanoi,10.44,0.16,13:00,20:00,14,2,Locker,False
C008899,21.123885,105.969321,Hanoi,24.63,0.242,09:00,18:00,15,3,Home,False
C008900,21.066801,105.744358,Hanoi,20.61,0.102,10:00,18:00,4,1,Locker,False
C008903,21.072716,105.781424,Hanoi,5.39,0.078,09:00,18:00,7,2,Home,False
C008905,20.983707,105.888151,Hanoi,3.27,0.155,08:00,12:00,5,2,Home,False
C008908,21.042863,105.935942,Hanoi,23.27,0.141,17:00,21:00,3,1,Home,False
C008910,20.970091,105.742899,Hanoi,9.91,0.181,15:00,18:00,9,2,Home,False
C008911,20.919821,105.813232,Hanoi,13.83,0.156,08:00,11:00,6,2,Home,True
C008914,20.960645,105.939995,Hanoi,20.96,0.089,08:00,12:00,11,3,Home,False
C008920,21.014553,105.803313,Hanoi,2.95,0.176,13:00,16:00,7,2,Office,False
C008922,20.994466,105.912486,Hanoi,1.85,0.066,08:00,11:00,8,2,Home,False
C008923,21.019589,105.813508,Hanoi,16.32,0.122,10:00,18:00,6,2,Locker,False
C008925,20.938426,105.793175,Hanoi,19.52,0.153,15:00,21:00,10,2,Home,False
C008926,21.143817,105.830624,Hanoi,4.31,0.13,10:00,16:00,10,3,Home,False
C008931,21.119264,105.838477,Hanoi,11.52,0.022,09:00,16:00,7,3,Locker,False
C008932,21.087793,105.917661,Hanoi,12.94,0.056,15:00,21:00,6,2,Home,False
C008935,21.107407,105.763586,Hanoi,4.97,0.093,09:00,18:00,5,3,Home,False
C008941,21.006101,105.80054,Hanoi,9.03,0.074,08:00,11:00,4,2,Locker,True
C008945,21.043856,105.929802,Hanoi,13.6,0.124,17:00,20:00,3,2,Home,False
C008950,21.014709,105.858678,Hanoi,5.0,0.215,15:00,21:00,8,2,Home,False
C008952,20.938022,105.793215,Hanoi,5.66,0.055,09:00,16:00,11,3,Home,False
C008958,21.052697,105.943893,Hanoi,12.51,0.065,13:00,20:00,6,2,Locker,False
C008962,21.113151,105.965309,Hanoi,4.33,0.187,13:00,20:00,11,2,Home,True
C008968,20.948794,105.821452,Hanoi,7.94,0.077,13:00,20:00,3,2,Home,True
C008969,20.955232,105.741393,Hanoi,8.46,0.192,13:00,20:00,11,2,Locker,False
C008972,21.022895,105.896576,Hanoi,17.18,0.198,17:00,20:00,13,3,Home,False
C008973,21.11907,105.883268,Hanoi,18.73,0.082,13:00,20:00,12,2,Home,True
C008977,21.054821,105.773367,Hanoi,22.55,0.056,13:00,16:00,3,2,Home,False
C008980,21.128549,105.89819,Hanoi,8.82,0.081,10:00,18:00,5,3,Home,False
C008982,21.142198,105.930609,Hanoi,9.4,0.131,08:00,11:00,6,1,Home,False
C008983,20.94956,105.736943,Hanoi,19.89,0.044,10:00,16:00,9,3,Home,False
C008984,21.12072,105.914609,Hanoi,13.41,0.039,15:00,21:00,3,2,Home,False
C008987,21.043792,105.737337,Hanoi,10.96,0.039,10:00,16:00,4,2,Home,False
C008989,20.944294,105.899594,Hanoi,0.57,0.23,13:00,18:00,7,3,Home,False
C008997,21.089362,105.876381,Hanoi,4.43,0.163,13:00,18:00,4,3,Home,False
C008999,21.05522,105.827562,Hanoi,17.58,0.045,08:00,11:00,7,2,Home,False
C009006,21.065243,105.822567,Hanoi,1.15,0.233,10:00,18:00,5,2,Home,True
C009008,20.943154,105.839886,Hanoi,24.06,0.152,15:00,21:00,5,3,Locker,False
C009009,21.126309,105.779303,Hanoi,1.12,0.203,15:00,21:00,11,2,Home,False
C009013,21.030033,105.924224,Hanoi,3.31,0.198,13:00,18:00,3,2,Home,False
C009018,20.916442,105.844705,Hanoi,19.71,0.206,15:00,18:00,5,2,Home,False
C009020,20.973022,105.756144,Hanoi,20.79,0.064,17:00,21:00,11,2,Home,False
C009024,21.033668,105.88404,Hanoi,22.19,0.074,08:00,11:00,6,2,Locker,False
C009026,21.09459,105.943122,Hanoi,0.32,0.202,13:00,20:00,15,2,Home,True
C009030,20.986372,105.962478,Hanoi,3.09,0.036,17:00,20:00,8,2,Home,False
C009031,21.027386,105.803973,Hanoi,11.77,0.239,10:00,18:00,9,2,Home,False
C009034,21.087117,105.790637,Hanoi,20.87,0.097,09:00,16:00,11,3,Home,False
C009040,20.966636,105.793727,Hanoi,0.85,0.047,17:00,20:00,12,1,Locker,False
C009044,21.142725,105.938625,Hanoi,3.69,0.132,08:00,16:00,5,3,Home,False
C009046,21.146838,105.810547,Hanoi,11.09,0.109,09:00,16:00,4,2,Home,False
C009053,20.985844,105.840899,Hanoi,3.24,0.212,15:00,21:00,7,2,Home,False
C009054,20.958587,105.853077,Hanoi,18.53,0.13,10:00,16:00,7,1,Home,False
C009056,21.070332,105.828315,Hanoi,14.85,0.025,17:00,21:00,4,2,Home,False
C009058,20.938898,105.825234,Hanoi,5.62,0.164,15:00,21:00,6,3,Home,False
C009060,20.977477,105.940172,Hanoi,2.89,0.072,10:00,18:00,3,3,Home,True
